,Equal Weights,Risk Parity,Markowitz,CAPM
0,0.0,0.0,0.0,0.0
1,0.014192268469982672,0.014192268469982672,0.014192268469982672,0.014192268469982672
2,-0.009345072110745211,-0.009345072110745211,-0.009345072110745211,-0.009345072110745211
3,0.008022534538853439,0.008022534538853439,0.008022534538853439,0.008022534538853439
4,-0.007278951011441211,-0.007278951011441211,-0.007278951011441211,-0.007278951011441211
5,0.015133003476867161,0.015133003476867161,0.015133003476867161,0.015133003476867161
6,-0.0015558818276856263,-0.0015558818276856263,-0.0015558818276856263,-0.0015558818276856263
7,0.003487177935350653,0.003487177935350653,0.003487177935350653,0.003487177935350653
8,0.002426876459891293,0.002426876459891293,0.002426876459891293,0.002426876459891293
9,-0.04714213512372405,-0.04714213512372405,-0.04714213512372405,-0.04714213512372405
10,0.0034558420095257454,0.0034558420095257454,0.0034558420095257454,0.0034558420095257454
11,-0.0030156840168517815,-0.0030156840168517815,-0.0030156840168517815,-0.0030156840168517815
12,-0.020410013777706664,-0.020410013777706664,-0.020410013777706664,-0.020410013777706664
13,0.02591175099191495,0.02591175099191495,0.02591175099191495,0.02591175099191495
14,-0.010915019198515105,-0.010915019198515105,-0.010915019198515105,-0.010915019198515105
15,0.004028372203359701,0.004028372203359701,0.004028372203359701,0.004028372203359701
16,0.0038945057853616983,0.0038945057853616983,0.0038945057853616983,0.0038945057853616983
17,-0.001823079149981852,-0.001823079149981852,-0.001823079149981852,-0.001823079149981852
18,0.009965711707501854,0.009965711707501854,0.009965711707501854,0.009965711707501854
19,-0.015967017138669895,-0.015967017138669895,-0.015967017138669895,-0.015967017138669895
20,0.0014587953197846642,0.0014587953197846642,0.0014587953197846642,0.0014587953197846642
21,0.00873337428075545,0.00873337428075545,0.00873337428075545,0.00873337428075545
22,-0.0028472671586239912,-0.0028472671586239912,-0.0028472671586239912,-0.0028472671586239912
23,-0.00011369249184319593,-0.00011369249184319593,-0.00011369249184319593,-0.00011369249184319593
24,-5.0521580206335545e-05,-5.0521580206335545e-05,-5.0521580206335545e-05,-5.0521580206335545e-05
25,0.004733635905772438,0.004733635905772438,0.004733635905772438,0.004733635905772438
26,0.004764034026829712,0.004764034026829712,0.004764034026829712,0.004764034026829712
27,-0.0274179892821836,-0.0274179892821836,-0.0274179892821836,-0.0274179892821836
28,-0.0009224538730058416,-0.0009224538730058416,-0.0009224538730058416,-0.0009224538730058416
29,0.005272227578843235,0.005272227578843235,0.005272227578843235,0.005272227578843235
30,-0.007450350639504541,-2.3556094777465716e-13,-0.013597525565425622,-0.013047632304805743
31,0.007464409591337135,1.7997888728867802e-13,-0.0012146485587032723,0.016766166252823473
32,0.00446433258833623,1.8797519671904473e-13,-0.0008606897534954392,0.009865346973561792
33,-0.014270067469131818,-3.796598044538794e-13,0.010944991329478102,-0.03536928715584977
34,0.0041835214643646135,1.0675297072936929e-13,-0.014162341073816073,0.0117297849958162
35,0.0017893001793449846,3.5613457632315215e-14,5.137467674522916e-06,0.004224467832834805
36,-0.006927975197429464,-2.194597892694426e-13,-0.006219934770282992,-0.013887144598674345
37,0.00414707305048419,8.751264065904972e-14,-0.009523756922169311,0.011751353768573447
38,0.03869755320831674,1.2443323879887613e-12,-0.028318786638016555,0.09335461495027056
39,0.0033510239423274442,8.548775243182778e-14,-0.014677007102473091,0.007267671966742146
40,0.0059842801047771885,1.6956825263095457e-13,-0.01131353888375673,0.016014224044534744
41,-0.00903222556218555,-2.5958826538535644e-13,0.002853395362974672,-0.020598627860429364
42,0.0019240454735708456,3.8825868402353074e-14,-0.013115511887704288,0.006414387630997147
43,-0.0005612706170635955,-9.116242112072432e-16,0.009563212268404354,-0.0034175313168947775
44,-0.005327799125210033,-1.7456016220478683e-13,0.005386967641607905,-0.013432112532635503
